name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
ASUS VivoBook 15 X515EA-EJ2454W 11th Gen Core i3-1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,342352219,55500.0,53950.0,,0.0,0,Chattogram,BD Sales,700507764232,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-ej2454w-11th-gen-core-i3-1115g4-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i342352219.html,https://static-01.daraz.com.bd/p/7ade3f1b8e686347957ecccf56618961.jpg
"HP VICTUS 15-FB1013 AMD Ryzen 5 7535HS 8GB RAM 512GB SSD 4GB RTX2050 15.6"" FHD IPS Gaming Laptop",347807909,91000.0,87000.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-victus-15-fb1013-amd-ryzen-5-7535hs-8gb-ram-512gb-ssd-4gb-rtx2050-156-fhd-ips-gaming-laptop-i347807909.html,https://static-01.daraz.com.bd/p/3700fe147f63b9d7eee56f0553e7821f.png
Asus Vivobook 15 M1502IA-EJ388W AMD Ryzen 5-4600H 8GB RAM 512GB SSD 15.6 Inch Full HD Laptop,324976894,77500.0,74650.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-vivobook-15-m1502ia-ej388w-amd-ryzen-5-4600h-8gb-ram-512gb-ssd-156-inch-full-hd-laptop-i324976894.html,https://static-01.daraz.com.bd/p/d5eeab2b92158b5a831fda370f1b3e59.png
ASUS Vivobook 14 X1402ZA-EB624W 12th Gen Core i3-1220P 8GB RAM 512GB SSD 14 Inch FHD Laptop,347815774,72500.0,68900.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-vivobook-14-x1402za-eb624w-12th-gen-core-i3-1220p-8gb-ram-512gb-ssd-14-inch-fhd-laptop-i347815774.html,https://static-01.daraz.com.bd/p/6557f2cf8edf776a31c3b6456e428809.jpg
"HP 15s-eq1578AU AMD Athlon Silver 3050U 2.3 to 3.2GHz, 8GB 256GB SSD, Win 11, 15.6 Inch IPS FHD Laptop (7K1K3PA)",304439067,52000.0,48700.0,,0.0,0,Chattogram,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-15s-eq1578au-amd-athlon-silver-3050u-23-to-32ghz-8gb-256gb-ssd-win-11-156-inch-ips-fhd-laptop-7k1k3pa-i304439067.html,https://static-01.daraz.com.bd/p/c99a7fc25513d8c25481d6715f257a49.png
ASUS TUF Gaming F15 FX507ZC4-HN081W 12th Gen Intel Core i5-12500H 8GB RAM 512GB SSD RTX3050 4GB GFX Laptop,343179136,130800.0,127800.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-tuf-gaming-f15-fx507zc4-hn081w-12th-gen-intel-core-i5-12500h-8gb-ram-512gb-ssd-rtx3050-4gb-gfx-laptop-i343179136.html,https://static-01.daraz.com.bd/p/2d4cdbe7021cef40f566cbe3ffdbf68f.jpg
ASUS VivoBook S15 S513EA-L13199WN 11th Gen Intel Core i3-1115G4 8GB RAM 512GB SSD 15.6 Inch OLED Laptop,346054453,69800.0,66500.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-vivobookea-l13199wn-11th-gen-intel-core-i3-1115g4-8gb-ram-512gb-ssd-156-inch-oled-laptop-i346054453.html,https://static-01.daraz.com.bd/p/761fbbf2e8d919c769b4e75b7f67fbca.jpg
HP ENVY x360 14-es0013dx Intel® Core i5 13th Gen 8GB DDR4 SDRAM 512 GB SSD Windows 11 14″ FHD Touch Screen Display Laptop,324449848,109000.0,104999.0,,5.0,1,Dhaka,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/hp-envy-x360-14-es0013dx-intel-core-i5-13th-gen-8gb-ddr4-sdram-512-gb-ssd-windows-11-14-fhd-touch-screen-display-laptop-i324449848.html,https://static-01.daraz.com.bd/p/2a50a3f404d7b58eb8784ab970f951fc.jpg
"CHUWI MiniBook X Laptop Tablet 2 In 1 Intel N100 /N5100 10.51"" FHD IPS Screen 12GB LPDDR5 512G SSD Windows 11 Notebook 1200*1920",332454563,66000.0,51000.0,,0.0,0,Dhaka,China Tmall,700509963075,10,//www.daraz.com.bd/products/chuwi-x-2-1-intel-n100n5100-1051-fhd-ips-12gb-lpddr5-512g-ssd-11-12001920-i332454563.html,https://static-01.daraz.com.bd/p/0ad634ef21a4fe42eb228e464c883b27.jpg
Asus VivoBook 15 X515EA-BQ2316W 11th Gen Intel Core i3-1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,342471896,55500.0,53990.0,,0.0,0,Chattogram,BD Sales,700507764232,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2316w-11th-gen-intel-core-i3-1115g4-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i342471896.html,https://static-01.daraz.com.bd/p/933ffa6156992d52ca6b66ad8d611e62.jpg
ASUS VivoBook 15 X515EA-BQ2311W 11th Gen Intel Core i3-1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,260726078,54500.0,53900.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2311w-11th-gen-intel-core-i3-1115g4-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i260726078.html,https://static-01.daraz.com.bd/p/3413ffe325775e10c9bf4a481fa74fbc.jpg
"HP 15s-fq5342TU (9T0Y8PA) Intel Core i5-1235U 12th Generation, 8GB RAM, 512GB SSD, Windows 11, 15.6 inch FHD Silver Laptop",364377445,75000.0,72000.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-15s-fq5342tu-9t0y8pa-intel-core-i5-1235u-12th-generation-8gb-ram-512gb-ssd-windows-11-156-inch-fhd-silver-laptop-i364377445.html,https://static-01.daraz.com.bd/p/0ff30751b3181909c0368c6ebfb8347a.png
"MSI Modern 14 C12M 12th Gen Core i5-1235U 3.3 to 4.4GHz, 8GB, 512GB SSD, Win 11 Home, 14 FHD IPS Laptop",316343896,95500.0,83689.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/msi-modern-14-c12m-12th-gen-core-i5-1235u-33-to-44ghz-8gb-512gb-ssd-win-11-home-14-fhd-ips-laptop-i316343896.html,https://static-01.daraz.com.bd/p/7e2a9b8766554b73aed9f541cd5e214c.jpg
"Asus VivoBook 15 X515EA-BQ2316W 11th Gen Core i3-1115G4 4GB RAM 1TB HDD 15.6""Inch FHD Laptop",330297447,59800.0,54100.0,,0.0,0,Chattogram,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2316w-11th-gen-core-i3-1115g4-4gb-ram-1tb-hdd-156inch-fhd-laptop-i330297447.html,https://static-01.daraz.com.bd/p/338bc38d00c6c04131c4ec47d031ef5a.png
"MSI Modern 15 B12M 12th Gen i7-1255U 3.5 to 4.7GHz, 16GB RAM, 512GB SSD, Windows 11 Home, 15.6"" FHD IPS Laptop (B12M-041BD-BB71255U16GXXDX11EMH)",322385595,99000.0,95800.0,,0.0,0,Chattogram,BD Sales,700507764232,0,//www.daraz.com.bd/products/msi-modern-15-b12m-12th-gen-i7-1255u-35-to-47ghz-16gb-ram-512gb-ssd-windows-11-home-156-fhd-ips-laptop-b12m-041bd-bb71255u16gxxdx11emh-i322385595.html,https://static-01.daraz.com.bd/p/239573e9bf4d3f0ea48e65e5b12345bf.png
"Gigabyte Gaming G5 MF 12th Gen i5-12500H 2.5 To 4.5GHz, 8GB , 512GB SSD, RTX4050 6GB, Win 11 Home, 15.6 Inch FHD Gaming Laptop",318812818,138300.0,131300.0,,0.0,0,Chattogram,BD Sales,700507764232,0,//www.daraz.com.bd/products/gigabyte-gaming-g5-mf-12th-gen-i5-12500h-25-to-45ghz-8gb-512gb-ssd-rtx4050-6gb-win-11-home-156-inch-fhd-gaming-laptop-i318812818.html,https://static-01.daraz.com.bd/p/cb68bda5ae6f7551d6c778d3d597e768.png
ASUS VivoBook 15 X515EA-BQ2311W i3-1115G4 4GB RAM 1TB HDD 15.6 FHD Laptop,330275958,59599.0,54100.0,,0.0,0,Chattogram,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2311w-i3-1115g4-4gb-ram-1tb-hdd-156-fhd-laptop-i330275958.html,https://static-01.daraz.com.bd/p/fa134fb9e8b1595fcdf3f11243a49244.png
"HP 14s-dq5110TU 12th Gen i5-1235U 3.3 To 4.4GHz, 8GB, 512GB SSD, Win 11, 14 Inch FHD IPS Laptop",324320625,85200.0,81200.0,,0.0,0,Chattogram,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-14s-dq5110tu-12th-gen-i5-1235u-33-to-44ghz-8gb-512gb-ssd-win-11-14-inch-fhd-ips-laptop-i324320625.html,https://static-01.daraz.com.bd/p/55a28ccca681b6c3fcda6cb71ec888a8.png
"Lenovo IdeaPad Gaming 3 16IAH7 (82SA00B0IN) 12th Gen Core i5-12450H 3.3 to 4.4GHz, 16GB, 512GB SSD, RTX3050 4GB, Win 11 Home, 16"" WUXGA IPS Laptop",316760875,152000.0,147499.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/lenovo-ideapad-gaming-3-16iah7-82sa00b0in-12th-gen-core-i5-12450h-33-to-44ghz-16gb-512gb-ssd-rtx3050-4gb-win-11-home-16-wuxga-ips-laptop-i316760875.html,https://static-01.daraz.com.bd/p/2faa94319a8ef9f023fafa6660bca5e0.jpg
Lenovo Thinkpad core i5  Laptop gen 6th ram 8gb core i5  Ssd 256 gb full fresh and  fast laptop ..7 days garanty..1 years servise warranty  (used),343992669,36500.0,24500.0,,5.0,6,Rajshahi,Laptop City Online Shop ,700563152776,14,//www.daraz.com.bd/products/lenovo-thinkpad-core-i5-gen-6th-ram-8gb-core-i5-ssd-256-gb-7-1-i343992669.html,https://bd-live-21.slatic.net/kf/S1be7650268d34b8e81db833507410647A.jpg
"Hp Elightbook 840 G3 Laptop core i5 gen 6th ram 8gb ssd 256 gb Display 14"" Akdom Full fresh condaditon (used)",339235400,33333.0,25700.0,,5.0,2,Rajshahi,Laptop City Online Shop ,700563152776,0,//www.daraz.com.bd/products/hp-elighbook-840-g3-i5-gen-6th-ram-8gb-ssd-256-gb-14-akdom-i339235400.html,https://bd-live-21.slatic.net/kf/Sb925a6ebddb44112be252ed260b915323.jpg
"Walton Tab Walpad 10H Pro 8/128 with 10.36”  FHD Display, Octa Core Chip, MediaTek Helio G99, 6200 mAh Battery and Latest OS",325698009,21850.0,20950.0,,5.0,2,Dhaka,Walton Digi-Tech,1011255,21,//www.daraz.com.bd/products/walton-tab-walpad-10h-pro-8128-fhd-octa-mediatek-helio-g99-1036-mah-os-i325698009.html,https://static-01.daraz.com.bd/p/f4c5ca3915bc683e670cc13eaac32de6.png
CHUWI HeroBook Pro Intel Celeron N4020 14.1 inch Laptop 8G+256G Gray color two years warranty,332299991,39000.0,29870.0,,5.0,3,Dhaka,XingYun Group,700509489030,5,//www.daraz.com.bd/products/chuwi-n4020-141-8g-256g-i332299991.html,https://static-01.daraz.com.bd/p/801e4cfe7895e9e7160b850423867e21.jpg
"Walton Tab Walpad 10H Pro With Keyboard 8/128 with 10.36”  FHD Plus Display, Octa Core Chip, MediaTek Helio G99, 6200 mAh Battery and Latest OS",339657882,22850.0,21995.0,,5.0,2,Dhaka,Walton Digi-Tech,1011255,5,//www.daraz.com.bd/products/walton-tab-walpad-10h-pro-8128-fhd-mediatek-helio-g99-1036-mah-os-i339657882.html,https://static-01.daraz.com.bd/p/e4011b5c7d04d7db1a80683024776ea9.jpg
"HP 250 G10 i3 (1315u) Laptop with 13th Gen 8GB RAM 512GB SSD 15.6"" FHD IPS Silver and 2 Year Warranty",323965673,58000.0,53450.0,,4.86,7,Dhaka,COMPUTER ARCHIVES,1005849,21,//www.daraz.com.bd/products/hp-250-g10-i3-1315u-laptop-with-13th-gen-8gb-ram-512gb-ssd-156-fhd-ips-silver-and-2-year-warranty-i323965673.html,https://static-01.daraz.com.bd/p/6d91c1b6d137e60d8d18b4540b8759fd.png
HP 250 G9 Core i3 12th Gen 8GB ram 512GB SSD 15.6 Inch FHD Free Dos Silver Laptop,316279783,54119.0,51500.0,,5.0,4,Dhaka,COMPUTER ARCHIVES,1005849,13,//www.daraz.com.bd/products/hp-250-g9-core-i3-12th-gen-8gb-ram-512gb-ssd-156-fhd-i316279783.html,https://static-01.daraz.com.bd/p/544cd3caf750dc46bbd1464e67d6873c.jpg
Lenovo Thinkpad core i5 8th gen Ram 8gb Ssd 256gb Model x280 akdom Full fresh hoyea asha kono poblam nay dubaithaka ana ai gula (used),349090983,38500.0,28400.0,,4.5,2,Rajshahi,Laptop City Online Shop ,700563152776,6,//www.daraz.com.bd/products/lenovo-thinkpad-core-i5-8th-gen-ram-8gb-ssd-256gb-x280-akdom-hoyea-asha-kono-poblam-nay-dubaithaka-aaa-ai-gula-i349090983.html,https://bd-live-21.slatic.net/kf/S97b6e4f022944e77ae6a113a7cb17f1bc.jpg
ASUS TUF Gaming A15 FX507VV-LP151W 13th Gen Core-i7 Gaming Laptop,389183516,205670.0,199975.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-tuf-gaming-a15-fx507vv-lp151w-13th-gen-core-i7-gaming-laptop-i389183516.html,https://static-01.daraz.com.bd/p/d18aa0baf101158c378653906a3f7f6f.jpg
"ASUS TUF Gaming F15 FX507ZC4 Core i5 12th Gen RTX 3050 4GB Graphics 15.6"" FHD Gaming Laptop",393349406,-1.0,117499.0,,0.0,0,Dhaka,SUMASH TECH LIMITED,700649760132,0,//www.daraz.com.bd/products/asus-tuf-f15-fx507zc4-i5-12th-gen-rtx-3050-4gb-156-fhd-i393349406.html,https://static-01.daraz.com.bd/p/12d5043269427e4306e78c2d40788e14.png
Hp G6 Laptop Core i5 gen 8th Ram 8gb SSd 256gb  tas schine display (used),339236089,45322.0,35500.0,,0.0,0,Rajshahi,Laptop City Online Shop ,700563152776,0,//www.daraz.com.bd/products/hp-g6-i5-gen-8th-ram-8gb-ssd-256gb-tas-schine-i339236089.html,https://bd-live-21.slatic.net/kf/S33c494e35c414d9c92c45fbd4e1e98b7o.jpg
Walton Walpad 8G with 4GB RAM 64GB Storage 2GHz Quad-Core CPU and 8-inch IPS Display 5000 mAh Lithium-Ion Battery,239411651,15750.0,15250.0,,3.6,5,Dhaka,Walton Digi-Tech,1011255,74,//www.daraz.com.bd/products/4gb-ram-64gb-2ghz-cpu-8-ips-5000-mah-8g-i239411651.html,https://static-01.daraz.com.bd/p/d12128826dc5d814d7efd281b8e6e258.png
"Gigabyte Gaming G5 MF5 13th Gen i7-13620H 2.40 To 4.90GHz, 16GB , 1TB SSD, RTX4050 6GB, Win 11 Home, 15.6 Inch FHD Gaming Laptop",356181724,153500.0,151100.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/gigabyte-gaming-g5-mf5-13th-gen-i7-13620h-240-to-490ghz-16gb-1tb-ssd-rtx4050-6gb-win-11-home-156-inch-fhd-gaming-laptop-i356181724.html,https://static-01.daraz.com.bd/p/d69487d01883eedcff2da7783ebc7a04.png
"MacBook Air 13.6"" 2024 M3 (8GB/256GB)",360559989,150000.0,129999.0,,0.0,0,Dhaka,SUMASH TECH LIMITED,700649760132,0,//www.daraz.com.bd/products/macbook-air-136-2024-m3-8gb256gb-i360559989.html,https://static-01.daraz.com.bd/p/2e1fc52c2bc47f8f4777cdff67893ca5.jpg
"ASUS Vivobook 16 X1605VA-MB872W Core-i7 13th Gen 16GB RAM 512GB SSD 16"" WUXGA Laptop",388954356,108990.0,106910.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-16-x1605va-mb872w-core-i7-13th-gen-16gb-ram-512gb-ssd-16-wuxga-laptop-i388954356.html,https://static-01.daraz.com.bd/p/64e82a0f03d6afd6261507e7c13651cd.jpg
ASUS Vivobook 15 X515MA-BQ636T Intel Celeron N4020 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,341726809,41200.0,38350.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ma-bq636t-intel-celeron-n4020-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i341726809.html,https://static-01.daraz.com.bd/p/4eeca67f6b3b32e25dbf8623e7118a43.jpg
Chuwi GemiBook Plus Intel Celeron N100 15.6 inch Full HD Laptop,332302715,48600.0,36869.0,,0.0,0,Dhaka,XingYun Group,700509489030,0,//www.daraz.com.bd/products/chuwi-n100-156-hd-i332302715.html,https://static-01.daraz.com.bd/p/c22de4e73fd15d816407d05fb7dc3c0c.jpg
"ASUS Vivobook 16 X1605VA-MB386W Core-i5 13th Gen 16GB RAM 512GB SSD 16"" WUXGA Laptop",388191872,95350.0,90374.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-16-x1605va-mb386w-core-i5-13th-gen-16gb-ram-512gb-ssd-16-wuxga-laptop-i388191872.html,https://static-01.daraz.com.bd/p/ab7ec9358b69533fbb01dfc79e1f3072.jpg
"HP 15s-fq5295nia core i5-1235u 12th gen 8GB ram 512GB SSD 15.6"" FHD 2 Year Warranty laptop",321420450,72000.0,65500.0,,5.0,1,Dhaka,COMPUTER ARCHIVES,1005849,0,//www.daraz.com.bd/products/hp-15s-fq5295ia-i5-1235u-12th-gen-8gb-ram-512gb-ssd-156-fhd-2-i321420450.html,https://static-01.daraz.com.bd/p/b14cd37d78ef1ab937ccbe66a7310bb3.jpg
"Lenovo ThinkPad X1 Yoga Core i5 8th Gen Touchscreen 360° routed display 

tas pan thakba Ram 16gb ssd 256gb",355119880,55600.0,42500.0,,5.0,1,Rajshahi,Laptop City Online Shop ,700563152776,0,//www.daraz.com.bd/products/lenovo-thinkpad-x1-yoga-core-i5-8th-gen-360-tas-pan-thakba-ram-16gb-ssd-256gb-i355119880.html,https://bd-live-21.slatic.net/kf/Sd3ea0990aa2e46a2af89d34a05c32a9eW.jpg
ASUS ROG Zephyrus G15 GA503RM Ryzen 7 6800HS Gaming Laptop - 16GB DDR5 RAM - 1TB M.2 NVMe SSD - RTX 3060 6GB GDDR6 Graphics - 15.6-inch 2K WQHD Display - Eclipse Gray #GA503RM-LN058W,274584139,263160.0,196760.0,,0.0,0,Dhaka,ASUS Store,700509444076,6,//www.daraz.com.bd/products/asus-rog-zephyrusg15-ga503rm-7-6800hs-16gb-ddr5-ram-1tb-m2-nvme-ssd-rtx-3060-6gb-gddr6-156-2k-wqhd-ga503rm-ln058w-i274584139.html,https://static-01.daraz.com.bd/p/08339b97af3590dd13eb178c3faa010c.jpg
Asus Vivobook X515MA-BQ636T Intel Celeron N4020 1.1 to 2.8GHz 4GB RAM 1TB HDD 15.6 FHD Laptop,216611516,40500.0,38490.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/asus-vivobook-x515ma-bq636t-intel-celeron-n4020-11-to-28ghz-4gb-ram-1tb-hdd-156-fhd-laptop-i216611516.html,https://static-01.daraz.com.bd/p/ecdd399a272ef9c745da452bba7d5cec.jpg
"Gigabyte AERO 16 OLED BKF Core i7 13th Gen 16GB,1TB SSD,8GB Graphics, Win 11H,16""OLED Gaming Laptop",356399226,206000.0,204800.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/gigabyte-aero-16-oled-bkf-core-i7-13th-gen-16gb1tb-ssd8gb-graphics-win-11h16oled-gaming-laptop-i356399226.html,https://static-01.daraz.com.bd/p/b954ba0c44a08ba6a2eaf4317bd69849.png
HP ZBook 14U G5 Core i5 8th Gen Laptop Ram 8gb ssd 256gb Full fresh conditions er laptop,354104775,-1.0,38560.0,,0.0,0,Rajshahi,Laptop City Online Shop ,700563152776,0,//www.daraz.com.bd/products/hp-zbook-14u-g5-core-i5-8th-gen-ram-8gb-ssd-256gb-i354104775.html,https://bd-live-21.slatic.net/kf/S30e33f84805f4979b1c07554da1c6e4c1.jpg
"HP 250 G9 (9S7M7AT) Intel Core i3-1215U 12th Gen 1.20 to 4.40GHz, 8GB RAM, 512GB SSD, 15.6 Inch HD LED Asteroid Silver Laptop",390056224,58500.0,55200.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/hp-250-g9-9s7m7at-intel-core-i3-1215u-12th-gen-120-to-440ghz-8gb-ram-512gb-ssd-156-inch-hd-led-asteroid-silver-laptop-i390056224.html,https://static-01.daraz.com.bd/p/d128b82e53f5aa9cff1316a8a1c0f301.png
ASUS Vivobook Go 15 OLED E1504FA-L1565W Ryzen 5 7520U 16GB RAM 512GB SSD 15.6'' OLED Laptop,387557557,79700.0,72850.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-go-15-oled-e1504fa-l1565w-ryzen-5-7520u-16gb-ram-512gb-ssd-156-oled-laptop-i387557557.html,https://static-01.daraz.com.bd/p/c7bd995723b08a98fc00d17ee1749470.jpg
"HP 250 G8 11th Gen Core i3-1115G4 3 to 4.1GHz, 8GB, 1TB HDD, 15.6 Inch FHD Laptop",327309580,53000.0,49750.0,,0.0,0,Chattogram,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-250-g8-11th-gen-core-i3-1115g4-3-to-41ghz-8gb-1tb-hdd-156-inch-fhd-laptop-i327309580.html,https://static-01.daraz.com.bd/p/ccec0f3263aca8a09191aefb9671ee0c.png
ASUS Vivobook Go 15 OLED E1504FA-L1565W Ryzen 5-7520U 16GB RAM 512GB SSD 15.6 Inch OLED Laptop,390337762,79000.0,72850.0,,0.0,0,Chattogram,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-go-15-oled-e1504fa-l1565w-ryzen-5-7520u-16gb-ram-512gb-ssd-156-inch-oled-laptop-i390337762.html,https://static-01.daraz.com.bd/p/58120763da737a786d6b10509879b0fc.png
ASUS Vivobook 15 OLED M1505YA-L1098W Ryzen 7 7730U Laptop,389198083,99800.0,96799.0,,0.0,0,Chattogram,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-15-oled-m1505ya-l1098w-ryzen-7-7730u-laptop-i389198083.html,https://static-01.daraz.com.bd/p/fe80f408d318e64dda7a0776c9066e32.jpg
Chuwi GemiBook XPro Intel Celeron N100 14.1 inch Full HD Laptop,332619683,47000.0,36899.0,,5.0,1,Dhaka,Shenzhen Electronics,700582992817,0,//www.daraz.com.bd/products/chuwi-gemibook-xpro-intel-n100-141-hd-i332619683.html,https://static-01.daraz.com.bd/p/7d004e5a601f2fbce3fd852cb73ae70b.jpg
"ASUS Vivobook 16 X1605VA-MB871W Core-i3 13th Gen 8GB RAM 512GB SSD 16"" WUXGA Laptop",388938709,72470.0,70464.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-16-x1605va-mb871w-core-i3-13th-gen-8gb-ram-512gb-ssd-16-wuxga-laptop-i388938709.html,https://static-01.daraz.com.bd/p/64e82a0f03d6afd6261507e7c13651cd.jpg
"Xiaomi RedmiBook 15 Core i3 11th Gen 15.6"" FHD Laptop",273976589,57000.0,52489.0,,5.0,1,Dhaka,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/xiaomi-redmibook-15-core-i3-11th-gen-156-fhd-laptop-i273976589.html,https://static-01.daraz.com.bd/p/e82df66bce9f465dbdc189bae0733d37.jpg
"HP 15s-eq1578AU (7K1K3PA) AMD Athlon Silver 3050U 2.3 to 3.2GHz, 8GB 256GB SSD, Win 11, 15.6 Inch IPS FHD Laptop",304433636,49000.0,48499.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-15s-eq1578au-7k1k3pa-amd-athlon-silver-3050u-23-to-32ghz-8gb-256gb-ssd-win-11-156-inch-ips-fhd-laptop-i304433636.html,https://static-01.daraz.com.bd/p/48d6f096ce069967a55fea02bf565f56.jpg
Qbits Sigma X2 Laptop Intel® Core™ i5-1240P (1.70 GHz to 4.40 GHz 12 MB Cache) with 16 GB RAM and 500GB M.2 WD NVMe SSD,351896953,68000.0,60999.0,,5.0,1,Dhaka,Qbits,700535937145,0,//www.daraz.com.bd/products/qbits-sigma-x2-intel-core16-gb-ram-500gb-m2-wd-nvme-ssd-i5-1240p-170-ghz-440-ghz-12-mb-i351896953.html,https://static-01.daraz.com.bd/p/1b25f0537a520abfe14fa66f7b2f18b1.jpg
ASUS Vivobook S 16 OLED S5606MA-MX071W Core Ultra 5-125H 16GB RAM 512GB SSD 16-inch OLED Laptop,389182732,163700.0,152600.0,,0.0,0,Chattogram,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-s-16-oledma-mx071w-core-ultra-5-125h-16gb-ram-512gb-ssd-16-inch-oled-laptop-i389182732.html,https://static-01.daraz.com.bd/p/7e1f27cef9cc1314b9652d4df79e96dc.jpg
"Gigabyte Gaming G5 MF 12th Gen i5-12500H 2.5 To 4.5GHz, 8GB , 512GB SSD, RTX4050 6GB, Win 11 Home, 15.6 Inch FHD Gaming Laptop",318820231,138300.0,131000.0,,0.0,0,Chattogram,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/gigabyte-gaming-g5-mf-12th-gen-i5-12500h-25-to-45ghz-8gb-512gb-ssd-rtx4050-6gb-win-11-home-156-inch-fhd-gaming-laptop-i318820231.html,https://static-01.daraz.com.bd/p/ddfbff81460a738e5f7d149dd10dd051.jpg
Huawei MateBook D 15 2021 Model Intel Core i3 11th Gen 15.6 Inch FHD IPS Display Laptop,278473857,70000.0,63998.0,,0.0,0,Dhaka,Intimacy Computer & Solutions,700518771541,0,//www.daraz.com.bd/products/huawei-matebook-d-15-2021-model-intel-core-i3-11th-gen-156-inch-fhd-ips-display-laptop-i278473857.html,https://static-01.daraz.com.bd/p/ed8e46896fb707cf426d1254bec99315.jpg
"HP 250 G10 intel Core i5-1335u 13th generation Laptop 8GB Ram 512GB SSD 15.6"" FHD IPS Fingerprint Sensor Backlit Keyboard  Silver Color 02 Year Warranty",325120757,78000.0,70526.0,,0.0,0,Dhaka,COMPUTER ARCHIVES,1005849,0,//www.daraz.com.bd/products/hp-250-g10-intel-core-i5-1335u-13th-8gb-ram-512gb-ssd-156-fhd-ips-02-i325120757.html,https://static-01.daraz.com.bd/p/a698272bf6b0905cb0cf8cc2275f8b6a.png
Qbits Sigma X2 Laptop Intel® Core™ i5-1240P (1.70 GHz to 4.40 GHz 12 MB Cache) with 8 GB RAM and 500GB M.2 WD NVMe SSD,351902531,66000.0,57999.0,,0.0,0,Dhaka,Qbits,700535937145,0,//www.daraz.com.bd/products/qbits-sigma-x2-intel-8-gb-ram-500gb-m2-wd-nvme-ssf-i5-1240p-170-ghz-440-ghz-12-mb-i351902531.html,https://static-01.daraz.com.bd/p/09907a00eaf4175a1decf4d6d5c16ed4.png
ASUS Vivobook 15 (X1504VA-NJ263W) 13TH Gen Core i7 16GB RAM 512GB SSD Laptop,387555341,107898.0,105730.0,,0.0,0,Chattogram,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x1504va-nj263w-13th-gen-core-i7-16gb-ram-512gb-ssd-laptop-i387555341.html,https://static-01.daraz.com.bd/p/3abb643a859110950af719a59f16a626.jpg
