name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
Uiisii C100 Super Bass Stereo In Ear Headphone - Black,174062143,524.0,245.0,,4.43,3679,Dhaka,Time Square,700507455016,19.7K,//www.daraz.com.bd/products/uiisii-c100-super-bass-stereo-in-ear-headphone-black-i174062143.html,https://static-01.daraz.com.bd/p/2b9abf20eb91d3142216583ea1ff1780.jpg
Bluetooth Earphones Wireless Headphones Magnetic Sport Neckband Neck-hanging TWS Earbuds Wireless Blutooth Headset with Mic,399863824,664.0,232.0,,4.45,1897,Overseas,Any 3 Deal,700704640826,15.1K,//www.daraz.com.bd/products/10-tws-i399863824.html,https://bd-live-21.slatic.net/kf/Sc822104932c64657b7ae333089c643fdb.jpg
KZ EDX PRO Dynamic Earphones HIFI Bass Earbuds In Ear Monitor Sport Noise Cancelling Headset,404764023,1594.0,679.0,,5.0,276,Overseas,Any 3 Deal,700704640826,1.6K,//www.daraz.com.bd/products/kz-edx-pro-hifi-i404764023.html,https://bd-live-21.slatic.net/kf/S26bceff2078240179ca79d7febcdab0cu.jpg
Baseus H19 6D Stereo Bass Headphone In-Ear 3.5mm Audio Jack Wired Headset with MIC Noise Reduction Stereo Earbuds Earphones for Samsung Xiaomi ViVO OPPO latop,353011257,909.0,699.0,,4.45,177,Dhaka,Baseus Official Store,700630368887,1.1K,//www.daraz.com.bd/products/samsung-xiaomi-vivo-oppo-latop-baseus-h19-6d-35mm-i353011257.html,https://static-01.daraz.com.bd/p/f231de907afbf3142664a84cdba7a4a2.jpg
Original X15pro TWS Wireless Headphones Game Bluetooth Headphones with Microphones Noise Reduction High Fidelity Bass Earphones,394480729,986.0,347.0,,4.0,56,Overseas,Any 3 Deal,700704640826,606,//www.daraz.com.bd/products/x15pro-tws-i394480729.html,https://bd-live-21.slatic.net/kf/S937d5ec00d924916b2002291e92f9e1fD.jpg
Xiaomi Mi in-Ear Headphones Basic (Black),275435,599.0,499.0,,4.53,2319,Dhaka,Smart Gadget Home,5406,10.9K,//www.daraz.com.bd/products/xiaomi-mi-in-ear-headphones-basic-black-i275435.html,https://static-01.daraz.com.bd/p/c1fcf5ed4710496782a009a7bdeaab71.jpg
Original TWS M90 Wireless Headphones Sliding Cover Gaming Earphone Bluetooth 5.3 Sport Earbuds Music Headsets For Iphone Xiaomi,402251337,1348.0,557.0,,5.0,62,Overseas,Any 3 Deal,700704640826,627,//www.daraz.com.bd/products/iphone-xiaomi-briame-tws-m90-53-i402251337.html,https://bd-live-21.slatic.net/kf/S366c85ccc5074cd589a47890e8894a27z.jpg
Wireless Bluetooth Headset Single Ear Earplugs Ultra Long Battery Life Business Earphones Mobile Phone Headphones Earbuds Mono,404735956,544.0,190.0,,3.0,17,Overseas,Any 3 Deal,700704640826,234,//www.daraz.com.bd/products/-i404735956.html,https://bd-live-21.slatic.net/kf/Sd10ac1eddf3041bd8e8c731248fcc470C.jpg
DM10 QKZ DM10 Zinc Alloy HiFi In Ear Earphones QKZ DM10 3.5mm Wired In-Ear Earphone- Dreamy DeaLs,324112852,240.0,182.0,,4.05,800,Dhaka,Dreamy Deals,700535268785,5.3K,//www.daraz.com.bd/products/dm10-qkz-dm10-hifi-qkz-dm10-35mm-dreamy-deals-i324112852.html,https://static-01.daraz.com.bd/p/ff8692e7e6a6ae0365d7f8f9a12953e8.jpg
Wireless Noise Reduction HQ High Quality TWS Earphone M25 In-ear Type-C LED Display Recharge Earphone Headphone,400207714,1316.0,559.0,,0.0,39,Overseas,Any 3 Deal,700704640826,434,//www.daraz.com.bd/products/tws-m25-i400207714.html,https://bd-live-21.slatic.net/kf/Sf96cd5127f904a9691e8cf7e782b650e3.jpg
QKZ DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black - Headphone,258979742,795.0,410.0,,4.15,255,Dhaka,Trendy Tech.,700512036671,1.3K,//www.daraz.com.bd/products/qkz-dm7-zinc-alloy-hifi-super-bass-in-ear-earphones-black-headphone-i258979742.html,https://static-01.daraz.com.bd/p/03d3079733503adf8d6a9b2d8d6c39da.jpg
Earphone for girls Cute earphone for girls earphone for gift best gift,364570283,400.0,300.0,,4.33,18,Dhaka,Al Ikra,700685424480,140,//www.daraz.com.bd/products/-i364570283.html,https://static-01.daraz.com.bd/p/6ac0612e5b70e76ed58e3161bfd2fdae.jpg
9D HIFI Heavy Bass In Ear Earphone 3.5MM AUX/Type-C Digital Headphone Stereo Wired Headset With Mic Earbuds For Samsung Android,399622913,574.0,201.0,,4.2,13,Overseas,Any 3 Deal,700704640826,178,//www.daraz.com.bd/products/vikefon-9d-hifi-i399622913.html,https://bd-live-21.slatic.net/kf/S4620eb8cf62c4d848a7c6b28cc52068fy.jpg
REMAX RM-510 High Performance Earphones REMAX RM 510 Wired Earphone Remax RM 510 Wired In-ear Stereo Music Headset with Mic wire control function,325913592,700.0,299.0,,4.0,85,Dhaka,Trendio,700541172150,737,//www.daraz.com.bd/products/remax-rm-510-remax-rm-510-remax-rm-510-i325913592.html,https://static-01.daraz.com.bd/p/fb59efb8c086b929b1edb9dc8d533d91.jpg
ph KT02 3.5mm Earbuds In-Ear Headphones With Microphone Bass HiFi Earphones For Streaming Karaoke Earbuds,318834002,950.0,660.0,,4.47,19,Dhaka,Penghuhu Store,700515306917,210,//www.daraz.com.bd/products/hifi-ph-kt02-35mm-i318834002.html,https://static-01.daraz.com.bd/p/e54f89c24dc88d0ab99399a17eaf8e56.jpg
QKZ DM10 Zinc Alloy HiFi  Earphones,2528297,690.0,360.0,,4.43,4406,Dhaka,Gadgets Lab,6024,26.5K,//www.daraz.com.bd/products/qkz-dm10-zinc-alloy-hifi-earphones-i2528297.html,https://static-01.daraz.com.bd/p/1b05ee95493bba306b02b11b69af72c0.jpg
TOPK Earphone In-Ear Volume Control with Microphone 3.5mm Jack Universal for iPhone Android,397598283,602.0,211.0,,4.86,17,Overseas,Any 3 Deal,700704640826,165,//www.daraz.com.bd/products/35-topk-i397598283.html,https://bd-live-21.slatic.net/kf/Se62efbbc6a9c41ee8ed8c3e4aa1f6ad1t.jpg
QKZ DM10 HiFi Earphone In Ear Earphones,198859157,700.0,365.0,,4.17,850,Dhaka,Time Square,700507455016,4.6K,//www.daraz.com.bd/products/qkz-dm10-hifi-earphone-in-ear-earphones-i198859157.html,https://static-01.daraz.com.bd/p/75f596c980a281ff108fa63b58a2d51a.jpg
Baseus Encok CZ11 HZ11 Wired Earphones For Samsung XiaoMi Huawei Vivo appo Phone Sports Wire Control Ulta Low Latency,401155870,610.0,579.0,,4.2,10,Dhaka,Baseus Official Store,700630368887,214,//www.daraz.com.bd/products/samsung-xiaomi-huawei-vivo-apo-ulta-baseus-cz11-hz11-i401155870.html,https://ph-live.slatic.net/p/5e11751ba809afd5e747af6051d7230c.jpg
Super Headphone For All phones Wired Headset with Mic - White,184475273,250.0,99.0,,3.85,267,Dhaka,Rimjhim Shop,700508532486,2.6K,//www.daraz.com.bd/products/super-headphone-for-all-phones-wired-headset-with-mic-white-i184475273.html,https://static-01.daraz.com.bd/p/3785f6f842a7c06a974f2e667a1baafa.jpg
Transparent Bluetooth Headset Binaural Wireless LED Digital Display Stereo In Ear Motion Long Life For Men And Women,402480951,1378.0,689.0,,5.0,10,Overseas,Any 3 Deal,700704640826,106,//www.daraz.com.bd/products/led-i402480951.html,https://bd-live-21.slatic.net/kf/S138a46c395304aee9af27d91e416b39br.jpg
Wiresto In-Ear Headphones Earphone Wired Earbuds Sport In Ear Headphone Stereo Headset Alloy Half In Ear Subwoofer Wired Headset 3.5mm Jack Wired Cable Music Headphone HIFI Sound Quality Headphone,135586490,848.0,509.0,,4.21,385,Dhaka,Wiresto,700507008010,1.8K,//www.daraz.com.bd/products/wiresto-35mm-hifi-i135586490.html,https://static-01.daraz.com.bd/p/83b533c211552da2007296dd7cff607b.jpg
X2 Sports Wired InEar Headset Subwoofer Mobile Phone Headset,402013805,878.0,307.0,,4.83,6,Overseas,Any 3 Deal,700704640826,85,//www.daraz.com.bd/products/-i402013805.html,https://bd-live-21.slatic.net/kf/Sd28fcb9e94d043e4b0e5cdb85bc1a2c3c.jpg
DM7 Zinc Alloy Hifi Super Bass In Ear Earphones - Black - Headphone - Headphone,2539082,920.0,410.0,,4.39,1241,Dhaka,Gadgets Lab,6024,5.4K,//www.daraz.com.bd/products/dm7-zinc-alloy-hifi-super-bass-in-ear-earphones-black-headphone-headphone-i2539082.html,https://static-01.daraz.com.bd/p/fab2c95fdc7121e64f08781627c2a22e.jpg
UiiSii HM13 In-Ear Earphone Dynamic Earphone with Microphone and Pouch Bag,387715680,985.0,293.0,,4.49,35,Dhaka,JH Tech,700705408154,212,//www.daraz.com.bd/products/uiisii-hm13-i387715680.html,https://static-01.daraz.com.bd/p/d71d12171660261e86040c4353283fb0.jpg
UiiSii HM12 Gaming Headset On-Ear Deep Bass Good Treble Earphone,215004857,-1.0,999.0,,5.0,16,Dhaka,EtZ 5209,700509396376,764,//www.daraz.com.bd/products/uiisii-hm12-i215004857.html,https://static-01.daraz.com.bd/p/9d6f4f17b0c8ddbf81368d9f4363ef32.jpg
Huadelai-Twin Horn V30 3.5Mm Super Bass Stereo In Ear Headphone Music In Ear Stereo Headphone - Headphone,269197602,500.0,140.0,,3.41,71,Dhaka,Insaf Trading Corporation,700509285196,623,//www.daraz.com.bd/products/huadelai-twin-v30-35mm-i269197602.html,https://static-01.daraz.com.bd/p/8d985c1d040c3a1bd52af67926403f1b.jpg
Wire Control Headset For Smartphone 3.5Mm In-Ear Wired Microphone Volume Control Headset Earphone - Headphone - Headphone,230834717,250.0,100.0,,4.11,270,Dhaka,SM Happy Shopping,700508829442,3.0K,//www.daraz.com.bd/products/wire-control-headset-for-smartphone-35mm-in-ear-wired-microphone-volume-control-headset-earphone-headphone-headphone-i230834717.html,https://static-01.daraz.com.bd/p/941ce80e532e2a2ec0b3111656125149.jpg
Wiresto KT-02 In Ear Earphones  Heavy Bass Wired Earbuds Smart Reverb Headset Noise Canceling Headphone Earphones 3.5mm Type-C Hi-fi Sound Earphone with Microphone For Online Video,228551004,1382.0,821.0,,4.33,410,Dhaka,Wiresto,700507008010,1.8K,//www.daraz.com.bd/products/wiresto-kt-02-35mm-i228551004.html,https://static-01.daraz.com.bd/p/935f67a550edb8d7401b462e5aedaeb1.jpg
AIR31 True Wireless Bluetooth Headset Binaural Small In Ear Buds Sports Stereo Bass TWS Earbuds Newest Sports Earbuds for Phones,401807779,894.0,313.0,,4.53,36,Overseas,Any 3 Deal,700704640826,455,//www.daraz.com.bd/products/air31-tws-i401807779.html,https://bd-live-21.slatic.net/kf/Sdb4bcbe3389e4f158daff22529713e898.jpg
Oraaimo Conch Oep-E10 Strong Bass Earphone,386547551,200.0,40.0,,4.0,4,Mymensingh,Zolrong (MYM),700705040093,53,//www.daraz.com.bd/products/oraaimo-conch-oep-e10-i386547551.html,https://static-01.daraz.com.bd/p/bb3cdae3966bc35fa6204c44d9e7b9d4.jpg
Universal UiiSii C100 Wired Headset & surround Sound,118458553,270.0,240.0,,4.63,2920,Chattogram,Sami Enterprise BD,1029438,14.7K,//www.daraz.com.bd/products/uiisii-c100-i118458553.html,https://static-01.daraz.com.bd/p/629a6cff3c8751a5e980878089db3f77.png
Remax Earphone Rm 512 Earphone - Headphone - Headphone - Ear Phone - Earphone,409359490,500.0,135.0,,5.0,3,Dhaka,2.0 Gadgets,700683360349,80,//www.daraz.com.bd/products/remax-rm-512-i409359490.html,https://static-01.daraz.com.bd/p/66fd8fee463d5aca5c5aabde298e0f9f.jpg
REMAX RM 510 Wired Earphone new unique headphone black - Dreamy Deals,330809223,600.0,182.0,,3.78,9,Dhaka,Dreamy Deals,700535268785,58,//www.daraz.com.bd/products/remax-rm-510-dreamy-deals-i330809223.html,https://static-01.daraz.com.bd/p/e3bf49482509ad35593a47a06108066d.jpg
QKZ DM10 Zinc Alloy HiFi Earphone In Ear Earphone,381782772,625.0,219.0,,3.95,21,Dhaka,Latfu Accessories,700535349289,216,//www.daraz.com.bd/products/qkz-dm10-hifi-i381782772.html,https://static-01.daraz.com.bd/p/55afb3eb393a12ac18376e5411f2c8c1.png
2 Pieces Realme Stereo Earphone ( Buy 1 Get 1 - Combo offer),327665301,210.0,87.0,,5.0,2,Dhaka,Tafseer_Cottage (TC),700603248092,15,//www.daraz.com.bd/products/2-pieces-realme-stereo-earphone-buy-1-get-1-combo-offer-i327665301.html,https://static-01.daraz.com.bd/p/72bb20f36ffe806c87b0f42d69061090.jpg
NEW Original Air Pro 6 TWS Wireless Headphones Fone Bluetooth Earphones Mic Pods In Ear Earbuds Earbuds Sport Headset For Xiaomi,392689500,1916.0,379.0,,0.0,0,Overseas,Bundle and Save,700705504460,7,//www.daraz.com.bd/products/alynic-air-pro-6-tws-xiaomi-i392689500.html,https://bd-live-21.slatic.net/kf/S8084c67ac3fd4e7f977b27f7e6f16c2fo.jpg
QKZ DM10 Zinc Alloy HiFi Earphone In Ear Metal Earphone,304627478,450.0,182.0,,3.61,28,Dhaka,Dreamy Deals,700535268785,240,//www.daraz.com.bd/products/qkz-dm10-hifi-i304627478.html,https://static-01.daraz.com.bd/p/8ac430553abc0153d6a5f972dc1ec2a6.jpg
KZ Edx Pro Dynamic Dual Drive Deatchable Exchangeable Super Quality Earphone,230170457,1320.0,879.0,,4.81,113,Dhaka,Honestime International,700507338001,324,//www.daraz.com.bd/products/kz-edx-pro-i230170457.html,https://static-01.daraz.com.bd/p/83d1beb93ab6936c9c64e84f6f1d300e.jpg
Original Type C Wired Earphone For Samsung Galaxy S23 S21 S22 Ultra Plus 3.5 mm Earbuds Headphones A54 A34 A53 A53 Accessories,394868272,1168.0,584.0,,0.0,0,Overseas,Bundle and Save,700705504460,8,//www.daraz.com.bd/products/s23-35-i394868272.html,https://bd-live-21.slatic.net/kf/Sc4be7bc28447437fa6e42ac0d3f9780fk.jpg
Remax Soft Sleep Earphones Wired Noise Cancelling In-Ear Anti-noise Type C 3.5mm Earphone Wired for Mobile Phone Earplugs Mini,397410779,1054.0,369.0,,4.0,4,Overseas,Any 3 Deal,700704640826,79,//www.daraz.com.bd/products/-i397410779.html,https://bd-live-21.slatic.net/kf/Sfad0d273953d42a4b757d194c8e80880Q.jpg
QKZ DM 10 Earphone QKZ DM 10 Earphone - Ear Phone - Headphone,157472490,260.0,180.0,,3.58,60,Dhaka,AST,700507782045,357,//www.daraz.com.bd/products/qkz-dm-10-earphone-qkz-dm-10-earphone-ear-phone-headphone-i157472490.html,https://static-01.daraz.com.bd/p/a159239e23e9587fd764c53cbbf82d9c.jpg
TRN MT1 Pro HIFI In Ear Earphone DJ Monitor Earphones Earbud Dynamic Sport Noise Cancelling IEM Headset TRN X7TA1ST1 For KZ Fiio,234781405,1625.0,1040.0,,4.36,103,Dhaka,Time Square,700507455016,517,//www.daraz.com.bd/products/trn-mt1-pro-hifi-in-ear-earphone-dj-monitor-earphones-earbud-dynamic-sport-noise-cancelling-iem-headset-trn-x7ta1st1-for-kz-fiio-i234781405.html,https://static-01.daraz.com.bd/p/c9bb94133650b3e65d59e29d52b1b27f.jpg
Cute Cartoon Rabbit Wired Earphone With Microphone For Girls - Headphone - Headphone,261335840,500.0,330.0,,4.05,133,Dhaka,Village-Beside,700509906069,672,//www.daraz.com.bd/products/-i261335840.html,https://static-01.daraz.com.bd/p/ecaa1002f6b3d13db588c6524fa73069.jpg
TRN MT1 PRO HiFI Dynamic Driver In-Ear Monitor HIFI Bass Monitor Running Sport Earphone,278716202,1400.0,880.0,,4.39,67,Chattogram,Trendy Buy,700506687011,296,//www.daraz.com.bd/products/trn-mt1-pro-hifi-dynamic-driver-in-ear-monitor-hifi-bass-monitor-running-sport-earphone-i278716202.html,https://static-01.daraz.com.bd/p/0e012862c69275be3fb09eca6173d869.png
BLON BL-05S 3rd Generation 10mm In Ear Earphone,392086066,5800.0,4280.0,,0.0,0,Dhaka,Trendy Tech.,700512036671,0,//www.daraz.com.bd/products/blon-bl-05s-3rd-10mm-i392086066.html,https://static-01.daraz.com.bd/p/2f9cb1f113c28ecae09ef4b4b8fc689a.png
UiiSii HM12 Noise Reduction Gaming Headset In-Ear Deep Bass Earphone - Headphone,270973603,400.0,260.0,,2.33,3,Dhaka,ZS MART,700508028100,25,//www.daraz.com.bd/products/uiisii-hm12-noise-reduction-gaming-headset-in-ear-deep-bass-earphone-headphone-i270973603.html,https://static-01.daraz.com.bd/p/cd080d023924fd3d79b26dea2cd93fb4.jpg
Wired Headphone with Microphone Noise Reduction Theater Game Sound HD-compatible Call No-Delay In-ear Wired Earphone Phone Supply,303299511,699.0,379.0,,3.2,94,Dhaka,Green forest,700508853229,542,//www.daraz.com.bd/products/hd-i303299511.html,https://static-01.daraz.com.bd/p/cbe83e2aa61ca3eee20886bb2b59dfe6.jpg
earphone for iphone apple earpods with microphone  in ear wired earphone for iphone  headphone,322656164,550.0,315.0,,3.79,19,Dhaka,A.S Smart  Zone,700508190195,192,//www.daraz.com.bd/products/iphone-i322656164.html,https://bd-live-21.slatic.net/kf/S0d439475e501488bb85f1ff44927dc82b.jpg
REMAX RM 510 Wired Earphone Red - Headphone - Headphone,116758701,390.0,190.0,,4.07,67,Dhaka,Best Idea,1016386,373,//www.daraz.com.bd/products/remax-rm-510-wired-earphone-red-headphone-headphone-i116758701.html,https://static-01.daraz.com.bd/p/4de65352e9765be8b10cecd7e292b2e0.jpg
"G11 Gaming Earphone ; Universal, Portable, Dynamic Noise Reduction, In-Ear Wired Gaming Earphone with Detachable Microphone for Phone & PC - Headphone - Ear Phone - Earphone",202500435,1000.0,399.0,,4.77,13,Mymensingh,Mix Module,700507929016,135,//www.daraz.com.bd/products/g11-gaming-earphone-universal-portable-dynamic-noise-reduction-in-ear-wired-gaming-earphone-with-detachable-microphone-for-phone-pc-headphone-ear-phone-earphone-i202500435.html,https://static-01.daraz.com.bd/p/b9fce1a2cd5efec07a663cf2baaeda7c.jpg
Realme Bads 2 Wirebud In-Year Stereo earphone is a free for smartphones - Signifying Quality,215344981,270.0,109.0,,3.88,179,Dhaka,Prima Store,700509744001,907,//www.daraz.com.bd/products/realme-bads-2-wirebud-in-year-stereo-earphone-is-a-free-for-smartphones-signifying-quality-i215344981.html,https://static-01.daraz.com.bd/p/778df672dd1b595fd95897e99456b372.jpg
Plextone G30 In-Ear Gaming Earphones Noise Cancelling Stereo Headphones with Detachable Mic 3.5 mm Jack,164190991,1600.0,1550.0,,4.85,13,Chattogram,Trendy Buy,700506687011,178,//www.daraz.com.bd/products/plextone-g30-35mm-i164190991.html,https://static-01.daraz.com.bd/p/d705344f80e51d5c2073cad03cc93961.png
G20 Gaming Earphone Noise Reduction 3.5mm Gaming Headset with Microphone,362594034,1200.0,399.0,,4.58,12,Dhaka,Gadgetology,700508793908,125,//www.daraz.com.bd/products/g20-35mm-i362594034.html,https://static-01.daraz.com.bd/p/587755d3a4328dce997d0895b8651229.jpg
Mobile Gaming Headset with Mic XG-120/GM008/GM009 Wired In-Ear Earphone,144904033,1200.0,315.0,,4.0,410,Dhaka,BSB BD,666,2.2K,//www.daraz.com.bd/products/xg-120-i144904033.html,https://static-01.daraz.com.bd/p/2c095d877198921b9f9848bcaf107880.jpg
KZ ZSN Pro Dynamic Hybrid Dual Driver In Ear Earphones Detachable Tangle-Free Cable Musicians In-Ear Earbuds Headphones - Headphone,163792876,1850.0,1565.0,,4.54,79,Chattogram,Trendy Buy,700506687011,445,//www.daraz.com.bd/products/kz-zsn-pro-dynamic-hybrid-dual-driver-in-ear-earphones-detachable-tangle-free-cable-musicians-in-ear-earbuds-headphones-headphone-i163792876.html,https://static-01.daraz.com.bd/p/ff16444c813bfe83cbc6d009dac8a4c3.jpg
Wiresto Wired Headset With Microphone Wired Earbuds In Ear Earphones  Hi-fi Sound Earphone with Microphone No Ear Pain Earphone Noise Canceling Headset For Live Broadcast Of Karaoke Online Video Live,317785060,1182.0,709.0,,4.7,102,Dhaka,Wiresto,700507008010,336,//www.daraz.com.bd/products/wiresto-i317785060.html,https://static-01.daraz.com.bd/p/c05a8dbf8defbb1487675d92287f57bb.jpg
BLON BL05 2nd Generation 10mm CNT Diaphragm HiFi in-Ear Earphone,392115195,4500.0,3690.0,,0.0,0,Dhaka,Tozel Tech,700580944339,0,//www.daraz.com.bd/products/blon-bl05-2nd-10mm-cnt-hifi-i392115195.html,https://static-01.daraz.com.bd/p/f9c2db703e94cd323c2914f6960a211a.jpg
KZ ZSN PRO X 1BA+1DD KZ Hybrid Earphone,184104518,-1.0,1759.0,,4.25,3,Dhaka,Baseus Mall BD,700508496390,13,//www.daraz.com.bd/products/kz-zsn-pro-x-1ba-1dd-kz-i184104518.html,https://static-01.daraz.com.bd/p/47d400b28c88c21efea786fad5c48e0e.jpg
2024 NEW TWS Bluetooth Wireless Music Earphones Noise Reduction 9D HiFi Stereo Headphones Waterproof Sports Headset for iphone,396914180,1984.0,992.0,,0.0,0,Overseas,Bundle and Save,700705504460,9,//www.daraz.com.bd/products/2024-tws-9d-i396914180.html,https://bd-live-21.slatic.net/kf/S54180ef67e0b4069bd05e6a48b80b987R.jpg
Realme Stereo Earphone High Definition Sound Quality - Headphone | Immersive Audio Experience,387251005,200.0,40.0,,4.33,3,Mymensingh,Zolrong (MYM),700705040093,26,//www.daraz.com.bd/products/realme-i387251005.html,https://static-01.daraz.com.bd/p/35748e93031f274b2918dc203123081a.jpg
Creative High Bass Audio Earphone with Pouch EP-530 - Black,337364971,299.0,139.0,,5.0,1,Dhaka,Liza's Collection (GAZ),700508880800,37,//www.daraz.com.bd/products/creative-high-bass-audio-earphone-with-pouch-ep-530-black-i337364971.html,https://static-01.daraz.com.bd/p/2fedd54e7f876405ed54cb3243fc89ed.jpg
uiisii hm 12 clear music and gaming earphone ( havy duty),324340143,250.0,199.0,,3.39,54,Chattogram,Micro Magician,700514100882,386,//www.daraz.com.bd/products/uiisii-hm-12-i324340143.html,https://bd-live-21.slatic.net/kf/Sf13607c70bf6448aa84f7b20a76a882bo.jpg
Geeoo X-10 Plus Earphone Powerful Sound Experience,319665027,500.0,199.0,,4.0,1,Dhaka,IT Studio,700521711566,15,//www.daraz.com.bd/products/geeoo-x10-plus-earphone-i319665027.html,https://static-01.daraz.com.bd/p/846ff044d895730b11fa31eb93cc443c.jpg
TRN MT1 10MM Dual Magnet Dynamic Driver Professional Grade In-Ear Monitor Earphone - Kurti,308240561,800.0,680.0,,4.92,12,Chattogram,Next(CTG),1009825,78,//www.daraz.com.bd/products/trn-mt1-10mm-dual-magnet-dynamic-driver-professional-grade-in-ear-monitor-earphone-kurti-i308240561.html,https://static-01.daraz.com.bd/p/f0d55350fc83e4f2780f1769a5ef172f.jpg
High Quality AKG Super Bass Earphone With Pouch - Black Headset In-Ear Earphone - Headphone,356192471,120.0,70.0,,0.0,0,Dhaka,MS Wazed Enterprise,1006893,8,//www.daraz.com.bd/products/akg-i356192471.html,https://static-01.daraz.com.bd/p/8c4d635d2b0a22e4b9b457a6e517333f.jpg
TRN MT1 Pro Professional Hi-Fi Dynamic Earpones,319510968,950.0,780.0,,3.33,3,Chattogram,Com Source ,1010963,21,//www.daraz.com.bd/products/trn-mt1-pro-professional-hi-fi-dynamic-earpones-i319510968.html,https://static-01.daraz.com.bd/p/c0ff8730793360f7ba9fc0cae701e020.jpg
Uiisii Hm12 Half In-Ear Headset Metal Bass Music Earphone Wired Headphones With Mic And Pouch Bag - Headphone - Headphone - Ear Phone - Earphone - Headphone,123448712,550.0,369.0,,4.43,298,Dhaka,D Shop,2281,1.4K,//www.daraz.com.bd/products/uiisii-hm12-half-in-ear-headset-metal-bass-music-earphone-wired-headphones-with-mic-and-pouch-bag-headphone-headphone-ear-phone-earphone-headphone-i123448712.html,https://static-01.daraz.com.bd/p/39f4ccc4d980f62e290b2c7790ca7070.jpg
Xiaomi Mi Dual Driver Metal Magnetic In-Ear Earphone- Blue - Headphone - Ear Phone,198031181,850.0,690.0,,3.86,131,Chattogram,GADGET CORNER CHATTOGRAM (CTG),700508805775,735,//www.daraz.com.bd/products/xiaomi-mi-dual-driver-metal-magnetic-in-ear-earphone-blue-headphone-ear-phone-i198031181.html,https://static-01.daraz.com.bd/p/dc672b7a9998fc00c79768bfe7ca2ca4.jpg
TRN MT1 10MM Dual Magnet Dynamic Driver Professional Grade In-Ear Monitor Earphone,188851786,850.0,649.0,,4.26,53,Dhaka,AJ TELECOM,700508082105,258,//www.daraz.com.bd/products/trn-mt1-10mm-i188851786.html,https://static-01.daraz.com.bd/p/c16989d04b08bb09d9bd5f1195346371.jpg
KIN Earphone K28 Stylish Stereo In-Ear Headphone with Balanced sound quality - In-Ear Headphone,324962947,190.0,105.0,,4.06,69,Rangpur,TheHandy Hub,700579712327,527,//www.daraz.com.bd/products/kin-k28-i324962947.html,https://static-01.daraz.com.bd/p/3a7d154c4bbb782c90371b9a83bc51b0.png
QKZ AK6 Sports In-ear HiFi Sound Earphone,362646069,-1.0,550.0,,0.0,0,Dhaka,The Dhaka Mart BD,700680064422,0,//www.daraz.com.bd/products/qkz-ak6-hifi-i362646069.html,https://static-01.daraz.com.bd/p/ac062574822393405a690bd1db313e01.jpg
Earphones For Android Phone,317912893,250.0,80.0,,5.0,5,Dhaka,Beasy,1010770,12,//www.daraz.com.bd/products/-i317912893.html,https://static-01.daraz.com.bd/p/b41acd94dca727e6b940336eb6391028.jpg
Vivo In Ear Earphone Best Sound quality with free one - White - Ear Phone - Headphone,284390688,190.0,115.0,,4.04,413,Dhaka,Priyo eStore,700520379343,2.5K,//www.daraz.com.bd/products/vivo-in-ear-earphone-best-sound-quality-with-free-one-white-ear-phone-headphone-i284390688.html,https://static-01.daraz.com.bd/p/a9349be06be1e46895140dee19a4a480.jpg
UiiSii C100 Super Bass Stereo In Ear Headphone - Black,183630865,350.0,70.0,,4.33,5,Chattogram,Online Shopping Gadgets (CTG),700508442439,119,//www.daraz.com.bd/products/uiisii-c100-i183630865.html,https://static-01.daraz.com.bd/p/6a4b42a8981f8f176bc00c635c8cd783.jpg
Oraimo Conch 2 In-Ear Wired Headphones (OEP-E11),387303320,230.0,220.0,,4.44,27,Dhaka,Smart Gadget Home,5406,194,//www.daraz.com.bd/products/oraimo-conch-2-in-ear-wired-headphones-oep-e11-i387303320.html,https://static-01.daraz.com.bd/p/419887bd11b8f4e01bf9d6add06e6e08.jpg
Black He05X Premium Quality Neckband Lenovo Headphone 5.1V Bluetooth Extra Bass Control Noise Cancellation Neckband - Neckband - Headphone,303177740,850.0,350.0,,3.65,77,Dhaka,All Aroma & Fashion,700535955437,592,//www.daraz.com.bd/products/black-he05x-premium-quality-neckband-lenovo-headphone-51v-bluetooth-extra-bass-control-noise-cancellation-neckband-neckband-headphone-i303177740.html,https://static-01.daraz.com.bd/p/a200a77b2f45b6ed0fb4c28516169f1a.jpg
Huadelai-Twin Horn V30 3.5Mm Super Bass Stereo In Ear Headphone Music In Ear Stereo Headphone - Headphone,269197602,500.0,140.0,,3.41,71,Dhaka,Insaf Trading Corporation,700509285196,623,//www.daraz.com.bd/products/huadelai-twin-v30-35mm-i269197602.html,https://static-01.daraz.com.bd/p/8d985c1d040c3a1bd52af67926403f1b.jpg
Wire Control Headset For Smartphone 3.5Mm In-Ear Wired Microphone Volume Control Headset Earphone - Headphone - Headphone,230834717,250.0,100.0,,4.11,270,Dhaka,SM Happy Shopping,700508829442,3.0K,//www.daraz.com.bd/products/wire-control-headset-for-smartphone-35mm-in-ear-wired-microphone-volume-control-headset-earphone-headphone-headphone-i230834717.html,https://static-01.daraz.com.bd/p/941ce80e532e2a2ec0b3111656125149.jpg
